id,rep1,rep2,rep3,rep4,rep5,mean
101,0.8716146945953369,0.6630080342292786,0.8269108533859253,0.955025315284729,0.993775486946106,0.8620668768882751
102,0.4464301466941833,0.5837263464927673,0.6636301875114441,0.7259790301322937,0.6760945916175842,0.6191720604896546
103,0.4372667372226715,0.556684672832489,0.5976415872573853,0.4724559485912323,0.4462286531925201,0.5020555198192597
104,0.3390964269638061,0.5530147552490234,0.5462058186531067,0.4478172659873962,0.3890387713909149,0.4550346076488495
106,0.2447926998138427,0.293017566204071,0.2008871287107467,0.047471560537815,0.0202330313622951,0.1612803973257541
112,0.0251517500728368,0.042184755206108,0.0397640019655227,0.0231791846454143,0.007364559918642,0.02752885036170476
114,0.0186609420925378,0.0830673351883888,0.0566305369138717,0.0053653037175536,0.0070204795338213,0.03414891948923464
119,0.9743345379829408,0.8289754390716553,0.9816389083862304,0.9843437671661376,0.998557150363922,0.9535699605941772
120,0.9895679354667664,0.9045867919921876,0.9886252880096436,0.9953939914703368,0.9996315240859984,0.9755611062049866
121,0.4768943786621094,0.5516815185546875,0.6089642643928528,0.4946016073226928,0.3453679382801056,0.4955019414424896
122,0.117989033460617,0.0792004689574241,0.1082008779048919,0.0321907959878444,0.0287717916071414,0.07327059358358376
123,0.3864361941814422,0.3979423344135284,0.4358616471290588,0.2362996041774749,0.1540591865777969,0.32211979329586027
124,0.0075816852040588,0.0066302618943154,0.001776200486347,0.0003253300383221,2.830395351338666e-05,0.0032683563153113374
125,0.5192498564720154,0.5329616665840149,0.6063128709793091,0.5049417018890381,0.6379020810127258,0.5602736353874207
126,0.1339221149682998,0.0351817794144153,0.1029306128621101,0.0329179540276527,0.0081561328843235,0.06262171883136028
127,0.4052077531814575,0.2962186336517334,0.3858290016651153,0.188892662525177,0.1484380215406417,0.28491721451282503
128,0.9655566811561584,0.923705279827118,0.9585685729980468,0.9653468132019044,0.987188994884491,0.9600732684135437
129,0.9938189387321472,0.9343976378440856,0.9942137598991394,0.9944674968719482,0.9988964796066284,0.9831588625907898
130,0.7055530548095703,0.6504414677619934,0.7225140333175659,0.8838334083557129,0.9351600408554076,0.77950040102005
131,0.9396945238113404,0.6420294046401978,0.8193557858467102,0.8109599947929382,0.9771277904510498,0.8378334999084472
132,0.3142715692520141,0.3343677222728729,0.4262036085128784,0.330161839723587,0.2375201135873794,0.3285049706697464
133,0.905903458595276,0.7374588847160339,0.7162087559700012,0.8211650848388672,0.7308759093284607,0.7823224186897277
134,0.9421368837356568,0.734582781791687,0.7561512589454651,0.870895266532898,0.911979079246521,0.8431490540504456
135,0.9439463019371032,0.761511504650116,0.7598057985305786,0.8783069849014282,0.8017515540122986,0.8290644288063049
136,0.7894204258918762,0.582270622253418,0.8625184893608093,0.5019373893737793,0.4525850117206573,0.637746387720108
137,0.0775136649608612,0.1108285933732986,0.0457324273884296,0.0121454875916242,0.0213003512471914,0.05350410491228099
138,0.0428200326859951,0.1125785186886787,0.0319929681718349,0.0076309503056108,0.0151416882872581,0.042032831627875515
140,0.0287844948470592,0.0083034429699182,0.0092990892007946,0.0007270945934578,0.0002344248787267,0.009469709297991302
141,0.9548054933547974,0.8552060723304749,0.9863831996917723,0.967412292957306,0.9989718198776244,0.952555775642395
142,0.8634880781173706,0.7516325116157532,0.9774670004844666,0.9166409969329834,0.9966717958450316,0.9011800765991211
143,0.0762682855129242,0.0491700917482376,0.0864281579852104,0.0039162053726613,0.0182739943265914,0.04681134698912499
144,0.069151259958744,0.0361760035157203,0.0732234567403793,0.003059830982238,0.0103317657485604,0.038388463389128394
145,0.0628184974193573,0.0192077308893203,0.0704569295048713,0.0017713574925437,0.0080357994884252,0.032458062958903564
146,0.1976539343595504,0.1183913126587867,0.2175876200199127,0.0104808546602725,0.1087624281644821,0.13057522997260088
147,0.8637391924858093,0.6992824673652649,0.8446398973464966,0.8096381425857544,0.9089504480361938,0.8252500295639038
148,0.6046552062034607,0.5395622849464417,0.6394764184951782,0.5563983917236328,0.7068206667900085,0.6093825936317444
149,0.122015006840229,0.0516766086220741,0.0111651672050356,0.0352446995675563,0.0002784472017083,0.04407598588732066
150,0.1021248698234558,0.0426652878522872,0.009101815521717,0.0301652625203132,0.0002216128195868,0.036855769707471994
151,0.0251836292445659,0.0219256840646266,0.0363216288387775,0.0036037229001522,0.0122909825295209,0.019865129515528622
153,0.0567284375429153,0.0178210064768791,0.0429912246763706,0.0013675270602107,0.0069271773099899,0.02516707461327312
155,0.9990000128746032,0.881084680557251,0.9972065091133118,0.9944347739219666,0.9999512434005736,0.9743354439735412
156,0.0490749701857566,0.1090422496199607,0.0256589222699403,0.0054297749884426,0.00737837376073,0.03931685816496604
157,0.3475119471549988,0.5212486386299133,0.3990571200847626,0.2385243475437164,0.2583756148815155,0.35294353365898135
158,0.0146665703505277,0.0730691403150558,0.0055474168621003,0.0145735573023557,0.0074217552319169,0.02305568801239128
159,0.0336130522191524,0.0455352999269962,0.0151509866118431,0.0188685618340969,0.0023597730323672,0.023105534724891158
160,0.0080322911962866,0.0011250965762883,0.0006920059095136,1.948488898051437e-05,8.483381861879025e-06,0.0019754723905861787
161,0.0029426028486341,0.0001492521987529,0.000173898297362,1.0532820624575834e-06,1.8265436665387824e-06,0.0006537266340955993
162,0.0024866678286343,0.0008028937736526,0.0004170898755546,1.144382440543268e-05,6.158990117910434e-07,0.0007437422402517449
165,0.0021659093908965,0.0002951641508843,1.384935876558302e-05,2.302034090462257e-06,4.229884495998704e-07,0.000495529584617289
166,0.0083925677463412,0.0020727580413222,0.0002942072169389,0.0001238164113601,1.763279942679219e-05,0.0021801964430778384
167,0.0972876474261283,0.0369345769286155,0.0112769678235054,0.0122822849079966,0.0086491238325834,0.03328612018376584
168,0.0097955334931612,0.0046725058928132,0.0010929914424195,0.0006852758233435,5.9746860642917454e-05,0.003261210702476063
169,0.8333311676979065,0.5586041808128357,0.609339714050293,0.768637478351593,0.5958945751190186,0.6731614232063293
170,0.7486953735351562,0.4945750832557678,0.5389535427093506,0.4578542113304138,0.5717593431472778,0.5623675107955932
171,0.0578801706433296,0.0201434511691331,0.018192034214735,0.0015091957757249,0.000508482044097,0.01964666676940392
172,0.0012375661171972,0.0006800431292504,0.0001096390842576,5.6385011703241616e-05,3.7148518003959903e-06,0.00041746963884176753
173,0.0013143947580829,0.0006792412605136,0.000109650165541,7.478858606191352e-05,3.377596385689685e-06,0.00043629047331702065
174,0.0017992269713431,0.0008834102773107,0.0001761833264026,0.0001579376985318,5.111583050165791e-06,0.0006043739713276732
175,0.0028570811264216,0.0014959010295569,0.000344332656823,0.0004380866885185,1.1180234650964849e-05,0.0010293163471941928
176,0.0013999863294884,0.0007269453490152,0.0001168330854852,7.47194280847907e-05,3.253185013818438e-06,0.0004643474754174818
177,0.0013101671356707,0.000705029873643,0.000114471258712,5.429956581792794e-05,3.446799155426561e-06,0.0004374829265998108
178,0.0036992214154452,0.0020247858483344,0.0004979692748747,0.0007529897266067,1.772728683135938e-05,0.001398538710418472
179,0.0023001660592854,0.0013632423942908,0.000236985477386,0.0002276520535815,7.17104285286041e-06,0.0008270434054793122
180,0.7016343474388123,0.570057213306427,0.7142021059989929,0.6122365593910217,0.8127593398094177,0.6821779131889343
182,0.4394972026348114,0.4937379062175751,0.5144990682601929,0.4715165197849273,0.5800048112869263,0.4998511016368866
183,0.9793124198913574,0.850688099861145,0.9864155650138856,0.959730863571167,0.992616593837738,0.9537527084350585
184,0.1224128231406211,0.3295392692089081,0.234744906425476,0.0201486852020025,0.0199333634227514,0.1453558094799518
196,0.8536880016326904,0.6341348886489868,0.9244266748428344,0.8626240491867065,0.7951897978782654,0.8140126824378967
198,0.6838393211364746,0.5920314192771912,0.6333243250846863,0.6528499722480774,0.9099324345588684,0.6943954944610595
199,0.6431210041046143,0.6319022178649902,0.679172694683075,0.7881901264190674,0.9583715796470642,0.7401515245437622
200,0.9803354740142822,0.7992443442344666,0.9741753935813904,0.984200656414032,0.9999542236328124,0.9475820183753967
201,0.6649718284606934,0.6506429314613342,0.8582401275634766,0.7930451035499573,0.8801836371421814,0.7694167256355285
202,0.5646362900733948,0.5953086018562317,0.7535892128944397,0.4521900117397308,0.8176442980766296,0.6366736829280853
203,0.93583345413208,0.709183931350708,0.9567320942878724,0.9515284299850464,0.9955639839172364,0.9097683787345886
204,0.0322159007191658,0.0857139900326728,0.0343244522809982,0.0030497827101498,0.0035461375955492,0.03177005266770716
205,0.2248530238866806,0.3167209923267364,0.2724541127681732,0.1571912914514541,0.0919887796044349,0.21264164000749589
206,0.228764146566391,0.3616915643215179,0.1867778152227401,0.0771325826644897,0.1097518876194953,0.1928235992789268
207,0.4133061468601227,0.3336999714374542,0.4801743924617767,0.3283813893795013,0.2104309946298599,0.35319857895374296
208,0.324214905500412,0.4219979345798492,0.4967920184135437,0.191796064376831,0.0413440391421318,0.29522899240255357
209,0.6916481852531433,0.5918461680412292,0.7308747172355652,0.723652720451355,0.650063157081604,0.6776169896125793
210,0.0094292238354682,0.0012469829525798,0.0008393351454287,0.0002059848193312,2.3256261556525715e-05,0.0023489566028728854
211,0.0057367486879229,0.0007844028295949,0.0002553470258135,2.622883403091691e-05,3.754807721634279e-06,0.0013612964370167701
212,0.2758949697017669,0.3800860345363617,0.3900308012962341,0.1848496794700622,0.213294431567192,0.28883118331432345
213,0.3356578350067138,0.4613945484161377,0.5104315876960754,0.1175354346632957,0.2788864374160766,0.3407811686396599
214,0.6831796169281006,0.59038907289505,0.6416038870811462,0.2877813875675201,0.624119758605957,0.5654147446155549
215,0.3681307733058929,0.3976169228553772,0.4904487431049347,0.0850862339138984,0.3323828876018524,0.3347331121563911
216,0.9422006011009216,0.7098671197891235,0.9387919902801514,0.9240188598632812,0.9249221086502076,0.8879601359367371
217,0.8066834807395935,0.6149545311927795,0.8390886783599854,0.687549889087677,0.9491217136383056,0.7794796586036682
218,0.5255566239356995,0.5927672386169434,0.6733492612838745,0.7211043238639832,0.5659950375556946,0.615754497051239
219,0.455164223909378,0.3517015278339386,0.5325655341148376,0.1905366778373718,0.3015861511230469,0.3663108229637146
220,0.5946524143218994,0.6111898422241211,0.6782858371734619,0.7135279774665833,0.6104490160942078,0.6416210174560547
221,0.6619396805763245,0.541343629360199,0.6697967052459717,0.6866011619567871,0.7154105305671692,0.6550183415412902
222,0.029543088749051,0.074167862534523,0.0395185202360153,0.006157845724374,0.0032409380655735,0.030525651061907355
223,0.14443439245224,0.0545808933675289,0.0551714375615119,0.0262515451759099,0.0094861425459384,0.05798488222062581
224,0.6348852515220642,0.5968604683876038,0.6924917697906494,0.5273054242134094,0.5247461795806885,0.5952578186988831
227,0.9292272925376892,0.6632470488548279,0.9032281041145324,0.903715968132019,0.94778710603714,0.8694411039352417
228,0.6253968477249146,0.5793412923812866,0.7031040787696838,0.4524363279342651,0.6681029796600342,0.6056763052940368
229,0.8054625391960144,0.6133844256401062,0.8277842402458191,0.6676783561706543,0.9257141947746276,0.7680047512054443
230,0.7940308451652527,0.6322600841522217,0.7884039878845215,0.9052204489707948,0.9389285445213318,0.8117687821388244
231,0.7573539614677429,0.5956829190254211,0.6308131814002991,0.7515102028846741,0.8282613754272461,0.7127243280410767
232,0.6814113259315491,0.5970469117164612,0.6446055769920349,0.5722823143005371,0.5973134636878967,0.6185319185256958
233,0.5927876830101013,0.6274421811103821,0.5968189835548401,0.6368758678436279,0.9430335760116576,0.6793916583061218
234,0.971792459487915,0.7673611640930176,0.9336413741111756,0.90657377243042,0.9941920638084412,0.9147121667861938
235,0.0058364933356642,0.0053846845403313,0.0011215208796784,0.0002133323287125,7.191119948402047e-05,0.0025255884567740843
236,0.9917176961898804,0.8156223893165588,0.9071237444877625,0.9742624163627625,0.9960100650787354,0.9369472622871399
237,0.9798030257225036,0.8098615407943726,0.8728981614112854,0.7576485276222229,0.9348993897438048,0.8710221290588379
238,0.0029349057003855,0.0146687123924493,0.0017464401898905,0.0006397619144991,0.0016350820660591,0.0043249804526567
239,0.153887003660202,0.1269385516643524,0.1296336650848388,0.0215250309556722,0.0091956919059157,0.08823598865419621
240,0.8904392123222351,0.6271206736564636,0.963014543056488,0.9066768884658812,0.9567927718162536,0.8688088178634643
241,0.8984819054603577,0.6869944334030151,0.8869373202323914,0.936493754386902,0.9674910306930542,0.8752796888351441
242,0.955232799053192,0.7032946944236755,0.9322389960289,0.9033894538879396,0.9831331372261048,0.8954578161239624
243,0.2719079554080963,0.5130539536476135,0.3910806477069855,0.2707054316997528,0.1499832868576049,0.3193462550640106
244,0.0215439032763242,0.0820929408073425,0.0108728827908635,0.0059860758483409,0.0016663394635543,0.024432428437285082
245,0.0567601881921291,0.2764855921268463,0.0607290491461753,0.0203904043883085,0.0286992900073528,0.08861290477216241
246,0.0050924466922879,0.0018239478813484,0.0006376921082846,0.0002698882308322,7.432868642354151e-06,0.0015662815562790908
247,0.0049386764876544,0.0017981756245717,0.0006003318121656,0.0002645433414727,7.256021945067914e-06,0.0015217966575618936
248,0.5124526619911194,0.5792188048362732,0.6645036935806274,0.583493709564209,0.5645310282707214,0.5808399796485901
249,0.9636027216911316,0.7729341387748718,0.9787282943725586,0.9503079652786256,0.9309707880020142,0.9193087816238403
250,0.995049774646759,0.7208345532417297,0.993872046470642,0.9825056791305542,0.9994725584983826,0.9383469223976135
253,0.9980138540267944,0.8390809893608093,0.9948599338531494,0.9913902282714844,0.9997754693031312,0.9646240949630738
254,0.9510205388069152,0.6603319048881531,0.879392147064209,0.8590635657310486,0.9625683426856996,0.8624752998352051
255,0.9924237728118896,0.8055074214935303,0.9685271382331848,0.9652062058448792,0.9968200922012328,0.9456969261169433
256,0.0358469113707542,0.0327806808054447,0.0123084988445043,0.0034145661629736,0.0021394114010035,0.01729801371693606
257,0.0060351067222654,0.0052361511625349,0.000713417888619,0.0003746757574845,7.393241685349494e-05,0.0024866567895514592
258,0.0013101870426908,0.0003273289185017,7.394102431135252e-05,3.674213303384022e-06,7.68883751334215e-07,0.0003431800165117142
259,0.0240871012210845,0.0132491663098335,0.0069122156128287,0.0005311326240189,0.0002926325832959,0.0090144496702123
260,0.0259774923324584,0.0130617264658212,0.0081112366169691,0.0005206368514336,0.0002479212125763,0.00958380269585172
261,0.8256157636642456,0.6086369156837463,0.8711932301521301,0.9080835580825806,0.9624001383781432,0.8351859211921692
262,0.9966158270835876,0.957090139389038,0.9990656971931458,0.9964584708213806,0.9999761581420898,0.9898412585258484
263,0.995776355266571,0.9423102736473083,0.9988675117492676,0.9959883093833924,0.9999642372131348,0.9865813374519348
264,0.9831116795539856,0.871330738067627,0.9950913190841676,0.9819282293319702,0.9998377561569214,0.9662599444389344
265,0.9903220534324646,0.943572759628296,0.9980506896972656,0.9876065850257874,0.9990928173065186,0.9837289810180664
266,0.990675449371338,0.9182826280593872,0.9956660270690918,0.9946107864379884,0.9998160004615784,0.9798101782798767
269,0.8290280103683472,0.7265379428863525,0.9317260384559632,0.7938539385795593,0.8964661955833435,0.8355224251747131
270,0.6226541996002197,0.6053227782249451,0.69426429271698,0.5300200581550598,0.4231902658939361,0.5750903189182281
271,0.0595739148557186,0.0298706330358982,0.023258363828063,0.007999493740499,0.0007251891074702,0.0242855189135298
272,0.0557288937270641,0.0278486050665378,0.0221600160002708,0.0078386664390563,0.0007491807918995,0.022865072404965704
273,0.0595739148557186,0.0298706330358982,0.023258363828063,0.007999493740499,0.0007251891074702,0.0242855189135298
274,0.176454022526741,0.0959965139627456,0.1174527630209922,0.0165578108280897,0.0240894835442304,0.08611011877655977
275,0.2284837216138839,0.0828665867447853,0.2086759954690933,0.010044902563095,0.0188086815178394,0.10977597758173938
276,0.206842765212059,0.1356137096881866,0.1172850430011749,0.0130072915926575,0.0024921097792685,0.0950481838546693
280,0.0147867342457175,0.0147366989403963,0.008015003055334,0.0012924019247293,0.0001815097930375,0.0078024695918429195
281,0.0213843155652284,0.0200367029756307,0.0113075478002429,0.002034269273281,0.0002841858367901,0.01100940429023462
282,0.0223490744829177,0.0880283713340759,0.0163076017051935,0.0042072632350027,0.0005970260244794,0.026297867356333837
283,0.0083676995709538,0.07442007958889,0.0069991974160075,0.0019691253546625,0.0005149435601197,0.018454209098126704
286,0.0086944103240966,0.0501045249402523,0.0076379217207431,0.0004845714138355,0.0005581965669989,0.01349592499318528
287,0.5571052432060242,0.6962219476699829,0.6652281284332275,0.6229671835899353,0.5175550580024719,0.6118155121803284
288,0.0465091057121753,0.1299238204956054,0.1136426404118537,0.0058088069781661,0.0443040877580642,0.06803769227117294
289,0.0429165512323379,0.1119286119937896,0.1002654805779457,0.0051643615588545,0.0281778760254383,0.05769057627767321
290,0.0567938685417175,0.121867224574089,0.1277507692575454,0.0081110941246151,0.032232467085123,0.069351084716618
291,0.0658716633915901,0.130250409245491,0.1463151276111602,0.0101348543539643,0.0378286615014076,0.07808014322072264
292,0.0816077440977096,0.1817182153463363,0.1843091696500778,0.0105956587940454,0.0763058587908744,0.10690732933580871
294,0.0117745017632842,0.0215936135500669,0.0090683232992887,0.0003150744305457,0.0015052503440529,0.00885135267744768
295,0.981532335281372,0.8197351694107056,0.9656434059143066,0.9780603051185608,0.9995306730270386,0.9489003777503967
296,0.994487464427948,0.890451967716217,0.9859768152236938,0.996466875076294,0.999958872795105,0.9734683990478515
297,0.4507594406604767,0.4880135655403137,0.5505363941192627,0.47272989153862,0.4993467032909393,0.4922771990299225
298,0.0636417120695114,0.0234159268438816,0.0455273725092411,0.0077511896379292,0.0048298318870365,0.02903320658951996
299,0.7660045027732849,0.5673190355300903,0.7552509903907776,0.7863238453865051,0.9248295426368712,0.7599455833435058
300,0.062817245721817,0.2898809611797333,0.1582599729299545,0.006031212862581,0.0234697218984365,0.10809182291850447
301,0.9348981380462646,0.7525386810302734,0.894371509552002,0.9308887124061584,0.9964787364006042,0.9018351554870605
302,0.8915666341781616,0.6340922713279724,0.9392770528793336,0.7452171444892883,0.847149133682251,0.8114604473114013
303,0.1189846023917198,0.1498909145593643,0.1386553943157196,0.0354108773171901,0.0220527313649654,0.09299890398979184
304,0.0248095318675041,0.0330920666456222,0.0131585197523236,0.0006380361737683,0.0007504655513912,0.014489723998121878
